"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","weapons_reviews"
"https://www.rottentomatoes.com/profiles/YbWcLmsJ3SEmH8vh74tLOuOMUaacJ3uYDF5XS6DHddcNetmdSaVt9GU22cQ4FdGiPKsK9IVVc4RH1bF3nSYVtWqILOCWecB7H8xudGfR8C9E","Joshua B","https://www.rottentomatoes.com/profiles/YbWcLmsJ3SEmH8vh74tLOuOMUaacJ3uYDF5XS6DHddcNetmdSaVt9GU22cQ4FdGiPKsK9IVVc4RH1bF3nSYVtWqILOCWecB7H8xudGfR8C9E","Feb 29, 2024","Ugh this was a forgettable awful wrap to a forgettable awful trillogy. Big issues I had with it was in character development, lazy writing (palpatine died...), mcguffins (really a dagger that aligns perfectly with the wreckage of a deathstar.. that has a thing that comes out of the handle that points to the exact spot... contrived garbage that is so unbelievable it pulls you out of the film. Cheap laughs at the expense of degrading characters. It is flashy, but all the glitz cant hide the flaws. Garbage film making"
"https://www.rottentomatoes.com/profiles/LnoSQ6HJnUnKtwVhPeuDPf3psJJcO7unYueqHMPSbbcwjt4OIWAu20cMMcBbuWQHNbHjvFLLcKoC9wSjJcw5c5xfkoIjPI9MFpQizqFJ4Spw","Josh H","https://www.rottentomatoes.com/profiles/LnoSQ6HJnUnKtwVhPeuDPf3psJJcO7unYueqHMPSbbcwjt4OIWAu20cMMcBbuWQHNbHjvFLLcKoC9wSjJcw5c5xfkoIjPI9MFpQizqFJ4Spw","Feb 19, 2024","When you finish watching this as the finale to the sequel trilogy, you really realise that the writers had no idea what they wanted to do with the film series. Such a shame they ruined the Star Wars reputation after the revenge of the sith masterpiece"
"https://www.rottentomatoes.com/profiles/770CW7tAnToAHY0s01SM6cpvf44caKcKmFLXUeof22c3bt0LH8mU51snnc8GUKVTOPhwDSMMczXiEYUXaSwYipqiMdC70HeYFOxhqLS5GFLb","Clifford P","https://www.rottentomatoes.com/profiles/770CW7tAnToAHY0s01SM6cpvf44caKcKmFLXUeof22c3bt0LH8mU51snnc8GUKVTOPhwDSMMczXiEYUXaSwYipqiMdC70HeYFOxhqLS5GFLb","Feb 19, 2024","Absolutely loved this movie. A perfect way to wrap up the saga with great conclusions for the major characters."
"https://www.rottentomatoes.com/profiles/XBWIDEsgnsXguXqTAYCpBIY4cVVcoRU8oSx6SM1tOOcNotEXuexCvOSeecdDuAoFdJszYu11cdDSPKuAbHagfQWCgnhqgSQ6SoYfYJFkJUpJ","Lukas Y","https://www.rottentomatoes.com/profiles/XBWIDEsgnsXguXqTAYCpBIY4cVVcoRU8oSx6SM1tOOcNotEXuexCvOSeecdDuAoFdJszYu11cdDSPKuAbHagfQWCgnhqgSQ6SoYfYJFkJUpJ","Feb 13, 2024","""Somehow Palpatine returned"" yeah... As someone who is a (pre-2009) Trekkie at heart and just a sci-fi lover in general, it kind of hurts my heart to see how a fellow Sci-Fi giant, will all the potential in the galaxy, fall so short of how it could grow and expand. The actors are fine, the franchise and the IPs involved are very loved. But it is the story writing that hurts this film the most and is the biggest thorn in the sequel trilogy (in my humble but widely shared opinion). This film hurts cannon and lore, and messes with loved and established characters. 
I hope the higher-ups at Lucas Film and Disney take more heart to what the fans are talking about, and to have more respect for the original source material."
"https://www.rottentomatoes.com/profiles/oEaS1aCvxuXRH0oSmvh4LC5RFPPcJdipWh13tWOFmmc7XtektV8FO1IYYcYJuGqtd5hwohbbc2quLWh6KI74sLdhk6upGcveFDBh0YCE5s28","Connor N","https://www.rottentomatoes.com/profiles/oEaS1aCvxuXRH0oSmvh4LC5RFPPcJdipWh13tWOFmmc7XtektV8FO1IYYcYJuGqtd5hwohbbc2quLWh6KI74sLdhk6upGcveFDBh0YCE5s28","Feb 10, 2024","The visuals were really really cool. . . but the story was just macguffin to macguffin to macguffin all the way until the end. That being said, I was entertained."
"https://www.rottentomatoes.com/profiles/1KOHx3I6Bug3H0vSdPhYeIbgIGGcbBu61s4GF0otDDczotpXhaohRBFLLcYOFgOFKwiO3FVVcg9IBYSRNcaLULkHwgfMbCpEIgGU4PU4ECvx","Robert N","https://www.rottentomatoes.com/profiles/1KOHx3I6Bug3H0vSdPhYeIbgIGGcbBu61s4GF0otDDczotpXhaohRBFLLcYOFgOFKwiO3FVVcg9IBYSRNcaLULkHwgfMbCpEIgGU4PU4ECvx","Feb 8, 2024","It's just okay. Not the best, but not the worst"
"https://www.rottentomatoes.com/profiles/goRCWKfdWCPYHPah28UPEH1eh11cDNIkoFwBSnkC66cN6tdncweUVDhbbcaMFx3SgWs1Nf66c9qUX7F1QUN1cNLS71F8GtWNF06HWxsqMI2J","TeXoR G","https://www.rottentomatoes.com/profiles/goRCWKfdWCPYHPah28UPEH1eh11cDNIkoFwBSnkC66cN6tdncweUVDhbbcaMFx3SgWs1Nf66c9qUX7F1QUN1cNLS71F8GtWNF06HWxsqMI2J","Feb 2, 2024","Very nice watch, not as happy with the plot as i would imagine. Just too many things did not make no sense, or werent mentioned. Imagined Ben to have better ending...."
"https://www.rottentomatoes.com/profiles/nJpSDphvBiYPsLvU0ec6es1mHzzcPJIWqhp8CWdF77cvAt2nTBYfM2Hbbc6gtnoc26C8eHeecWgiYdI8QC2eIqYsaehQ9izWUBxhB3SEmFD4","Dave G","https://www.rottentomatoes.com/profiles/nJpSDphvBiYPsLvU0ec6es1mHzzcPJIWqhp8CWdF77cvAt2nTBYfM2Hbbc6gtnoc26C8eHeecWgiYdI8QC2eIqYsaehQ9izWUBxhB3SEmFD4","Jan 26, 2024","The twist ending not only comes out of nowhere and doesn't land, but partly ruins the plot of the original trilogy, which is a huge disservice to fans. Rey continues to be a one-dimensional Mary Sue, and Finn and Rose are almost sidelined completely and their romance from the previous movie forgotten. There is little cohesion at all with the events of the previous film thanks to corporate interference and the changing of directors. The cinematography is great as us usual, but beyond the visual spectacle, this is a mess of a film."
"https://www.rottentomatoes.com/profiles/Mnqu6VFAji4Bha0FVxfYxFb4hwwcKXh4wf2JFKwuGGcEWtpGSg1UqNHEEcznFRYuBJt2WFKKcEBSM8FpjIkWhXDC6pFP6c9xtNEFKBCGPfbq","Navi H","https://www.rottentomatoes.com/profiles/Mnqu6VFAji4Bha0FVxfYxFb4hwwcKXh4wf2JFKwuGGcEWtpGSg1UqNHEEcznFRYuBJt2WFKKcEBSM8FpjIkWhXDC6pFP6c9xtNEFKBCGPfbq","Jan 22, 2024","The story is just dumb.   Makes no sense, full of coincidences, and has no connection to the prior film."
"https://www.rottentomatoes.com/profiles/1KqFYGHvxSgEF0aTd3CP0UbWHGGcKgc6xT4nfNYfDDczotaXca7tRwsLLcb7FgkhKNhOmFVVc5OSBxuROiWzuvKuw6sMbCp4ugju4PUYotvJ","Julian l","https://www.rottentomatoes.com/profiles/1KqFYGHvxSgEF0aTd3CP0UbWHGGcKgc6xT4nfNYfDDczotaXca7tRwsLLcb7FgkhKNhOmFVVc5OSBxuROiWzuvKuw6sMbCp4ugju4PUYotvJ","Jan 18, 2024","okay this movie takes the cake  I love how this is the final movie of star wars it is epic how much I love it and the return of palptine and the return of the classic star destroyers it is a blast watching the movie but sad that they had to include carrier fishers death in the movie"
"https://www.rottentomatoes.com/profiles/pkeHeMIznHVLse0hQ6sz7c7jUKKcpPhqOtABh7YTjjc19t40u38I9zFggcwPF73U8YIzWfMMcpVIQmFJbUObFG8hKjh3QHp0cjph3YcYWF6W","Michael R","https://www.rottentomatoes.com/profiles/pkeHeMIznHVLse0hQ6sz7c7jUKKcpPhqOtABh7YTjjc19t40u38I9zFggcwPF73U8YIzWfMMcpVIQmFJbUObFG8hKjh3QHp0cjph3YcYWF6W","Jan 14, 2024","Not a good movie on any level. Convoluted plot, betrayal of the lore, poor acting, betrayal even of the trilogy it's a part of. Some good special effects, but not worth watching. Stupid plot twist... which is that... Palpatine is still alive. Rey's resolution is meaningless. Who's to say she won't just end up like Luke?
The movie can also function as a giant middle finger to Carrie Fischer. Total disrespect not only to the character of Leia, but also to the human being who portrayed her, as well as to anyone who ever appreciated her art."
"https://www.rottentomatoes.com/profiles/goYhWOu9gHPku3bh2BhP2UpPf11cDdHkJsJacnkC66cN6tMYs7kcMncbbc49HJOs16i4NU66c2buvzidWhNvCN6H7Ni6Du6kt0dIWeFq2FmV","Hakon B","https://www.rottentomatoes.com/profiles/goYhWOu9gHPku3bh2BhP2UpPf11cDdHkJsJacnkC66cN6tMYs7kcMncbbc49HJOs16i4NU66c2buvzidWhNvCN6H7Ni6Du6kt0dIWeFq2FmV","Jan 12, 2024","The second movie in the row to break pre-established Lore on what is and isn't possible in the setting, terrible payout, bad reused Gillian, unsatisfactory stakes due to people somehow appearing out of nowhere when there travel time would not allow. Ramps up the bad guy power creep with no build up, or reasoning that makes logical sense."
"https://www.rottentomatoes.com/profiles/6xMi4bsvJC4MfEpIzmh6YIe1h33cX7hDbUAgfjNU22cWQt5Bhzwh7JHmmcLWh8DH8ESBAtggcbLFPKu2NIEJFKGhbQhEWF1GHd6uYLipKhwR","Fiona M","https://www.rottentomatoes.com/profiles/6xMi4bsvJC4MfEpIzmh6YIe1h33cX7hDbUAgfjNU22cWQt5Bhzwh7JHmmcLWh8DH8ESBAtggcbLFPKu2NIEJFKGhbQhEWF1GHd6uYLipKhwR","Jan 11, 2024","I have a rather large bone to pick with the new Star Wars movies and their lack of representation. This movie just felt boring and they essentially ditched Finn as a character. Also what's up with the random kiss at the end  between the two women that we know nothing about? I love to see LGBTQ+ characters but not if they're just there to check off a diversity box and  we don't even know their names!"
"https://www.rottentomatoes.com/profiles/GewIAdsbPHkaf7LFAJuk4i5OsNNcGjHWvSNntBKsaacWztdGfEXCjKiXXcEPUzjhLDtgNuAAcnoudRh43hwvs7qc2RHawcNkFvLtGDF5aunE","Michael S","https://www.rottentomatoes.com/profiles/GewIAdsbPHkaf7LFAJuk4i5OsNNcGjHWvSNntBKsaacWztdGfEXCjKiXXcEPUzjhLDtgNuAAcnoudRh43hwvs7qc2RHawcNkFvLtGDF5aunE","Jan 10, 2024","The whole point in making movies is to challenge the audience, create something unexpected and original. SW: TROS does not do this. This film grabs at the cringiest ideas of the fan base to appease people who have no grasp on what good writing is. It's hard to fathom that this movie exists in the same franchise as SW: TESB. And what's worse is that it leaves ""that thing Finn wanted to tell Rey"" as unanswered. The film also leaves the identity of Lando's daughter for the viewer to read on other media. As the ""conclusion"" of the Skywalker series, everything should have been answered in this installment. 

Largest points of awful writing (spoilers):
Snoke's origins.
Rey's origins. (Inconsistency)
Luke catching the lightsaber (inconsistency)
Hux being a spy.
Force Healing (too convenient, lazy writing, & creates plot holes throughout the entire franchise).
Kylo fixing his helmet (inconsistency) made his design look dumb. Should have just had more copies of the helmet."
"https://www.rottentomatoes.com/profiles/mo6tadsJvfV3U6dFJotqLuJXIGGcRjHjxfm1hq8Fmmc5qtYDh0Jtbdfzzc06CkQSBGH2pC22cx9um2hXdfRJIMYFvRSXLCzAh2pcmphkVCg2","BraydenTCT","https://www.rottentomatoes.com/profiles/mo6tadsJvfV3U6dFJotqLuJXIGGcRjHjxfm1hq8Fmmc5qtYDh0Jtbdfzzc06CkQSBGH2pC22cx9um2hXdfRJIMYFvRSXLCzAh2pcmphkVCg2","Dec 19, 2023","Terrible movie. Don't get me wrong, good action scenes, good acting and lots of plot twists. But that doesn't make a good Star Wars movie. A Star Wars movie has to be special and creative, and this movie lacks all creativity and specialness. I hate what this franchise has become and I hate how there was a director change midway through the series because now the trilogy is all over the place. I wish the makers of these movies knew how to read an audience and actually make a good movie."
"https://www.rottentomatoes.com/profiles/dagIpkfkMux5hGEUOoI8EU96tkkc7whBOIRnSJgF11cn7tDvULoHERU11c8WFN7f3otvRt99ckPh5gSadUEdFQRF09f2YIVYukAhkKuW0iQY","Sebastian L","https://www.rottentomatoes.com/profiles/dagIpkfkMux5hGEUOoI8EU96tkkc7whBOIRnSJgF11cn7tDvULoHERU11c8WFN7f3otvRt99ckPh5gSadUEdFQRF09f2YIVYukAhkKuW0iQY","Dec 16, 2023","The Rise of Skywalker makes haste through what barely constitutes as a script. When it comes to tone, characters and story this is really just any rushed out action/space adventure, and the only thing that makes it Star Wars is the useage of familiar names and locations. In all honesty, this is barely watchable."
"https://www.rottentomatoes.com/profiles/J97cA5SWRfP2SBOikMUYVCMDc77cPMhpNsB3tN9INNcRet6DFNAI8YFDDck8FeqtAnC6GU33cQRsgVF7wIo2Fv6u6PsVqtQGUdxiP6UBGHQv","Leon W","https://www.rottentomatoes.com/profiles/J97cA5SWRfP2SBOikMUYVCMDc77cPMhpNsB3tN9INNcRet6DFNAI8YFDDck8FeqtAnC6GU33cQRsgVF7wIo2Fv6u6PsVqtQGUdxiP6UBGHQv","Dec 16, 2023","I loved this movie. As a culmination of the Skywalker saga with Palpatine returning as the villain I was very happy. Brilliant performances from Ian McDiarmid, Daisy Ridley and Adam Driver."
"https://www.rottentomatoes.com/profiles/R0ehYQtk0UGaINQsQbsRVheXS00cAbfEAukzHxgcvvc2qt2eUXxujASqqcgquLnhOvSbLuYYcKkuqAfDqI2kUP5u8YcvMu6Aha6hvRhWGcqz","The F","https://www.rottentomatoes.com/profiles/R0ehYQtk0UGaINQsQbsRVheXS00cAbfEAukzHxgcvvc2qt2eUXxujASqqcgquLnhOvSbLuYYcKkuqAfDqI2kUP5u8YcvMu6Aha6hvRhWGcqz","Nov 28, 2023","Palpatine is my fave Star Wars character - but even he is butchered in this."
"https://www.rottentomatoes.com/profiles/wkGsPztbwSaBhM9fYOHV6TA7HEEcpjiPqI4AtEYT66cpVtWAfvdta3SLLcGPhM5IWxiYvuPPcqvu3guqjS9BiMNfL9t8Xfv1uBkFmYFxaUY8","Jorge R","https://www.rottentomatoes.com/profiles/wkGsPztbwSaBhM9fYOHV6TA7HEEcpjiPqI4AtEYT66cpVtWAfvdta3SLLcGPhM5IWxiYvuPPcqvu3guqjS9BiMNfL9t8Xfv1uBkFmYFxaUY8","Nov 28, 2023","Better, but the writing is still pretty bad."
"https://www.rottentomatoes.com/profiles/JzLsG8uW8IPbh0AckBHYPcMoF77cP6FV3hBbU4WsNNcRetbdsNAI8zfDDcPaFwBi5Et67H33cQeUg8H7Pio8t7gtXbuVYhP7FN7I3JcBJIQk","Adam E","https://www.rottentomatoes.com/profiles/JzLsG8uW8IPbh0AckBHYPcMoF77cP6FV3hBbU4WsNNcRetbdsNAI8zfDDcPaFwBi5Et67H33cQeUg8H7Pio8t7gtXbuVYhP7FN7I3JcBJIQk","Nov 28, 2023","The final chapter in the Star Wars sequel trilogy, The Rise Of Skywalker sees J.J. Abrams back on directing duties since The Force Awakens as the story of new characters Rey, Finn, Poe and Kylo Ren draws to a close in typically epic fashion.

With the mixed reaction second chapter The Last Jedi prompted back in 2017, there seemed to be a conscious effort by Disney to regroup somewhat, especially after the disappointing reception of Solo: A Star Wars Story the following year. The Rise Of Skywalker had to be either universally beloved or, at the very least, satisfying as an ending to most Star Wars fans to make this regrouping worthwhile. From its opening text crawl, this sequel already appears to make a conscious jump past The Last Jedi and back onto more familiar territory with the reintroduction of Emperor Palpatine (Ian McDiarmid) and Rey's plot focusing even more on her origins.

""The dead speak!"", we are told, moments before Kylo Ren (Adam Driver) travels solo to The Emperor's lair, an old-school mad scientist lab complete with half-finished Supreme Leader Snoke clones in water tanks (lol), screaming lightning (I'm not kidding) and big magnifying glasses everywhere (still not kidding). Palpatine is every bit as over-the-top as you'd expect and the overall tone here is reminiscent of old horror B-movies, which certainly could have been apt seeing as the likes of horror giants Christopher Lee and Peter Cushing were once a big part of this franchise. Unfortunately, the Palpatine scenes are where all this begins and ends, and all that remains is the nagging feeling that these tonal shifts and this apparently random reviving of Emperor Palpatine might not actually work.

""Somehow the Emperor's back!"", Poe Dameron (Oscar Isaac) exclaims at one point in the movie, with the word ""somehow"" doing a heck of a lot of heavy lifting here. And this is a good way to understand what's... off about this movie: somehow most of The Last Jedi isn't so important now, somehow Rose isn't a main character anymore, somehow Lando Calrissian's back and he has the entire world on speed-dial, somehow Force healing is a big thing all of a sudden, somehow The Emperor is ALL the Siths, somehow Rey has mastered every power by running in the woods, and so on.

Not that the film never explains anything but there is a lot it, indeed, doesn't explain and, in fact, the overall pacing of this installment feels extremely rushed and J.J. Abrams' erratic, perhaps more Star Trek-friendly, direction is mostly to blame for this. 

Fortunately, after a frankly clunky first act, we are given a solid second act that's genuinely entertaining and should keep the attention of even the grumpiest Star Wars fan. Rey wrestles with the good and the bad within her as Kylo Ren closes in, C3P0 (Anthony Daniels doing great work, as usual) becomes key to the Resistance's success, Poe reveals his darker past and there are some fun action sequences along the way. Fair homage is paid to the late Carrie Fisher and there are some enjoyable enough, if gimmicky cameos here and there. Sadly, brand new characters like Richard E. Grant's Allegiant General Pryde and Naomi Ackie's Jannah aren't given much to work with and the likes of Rose (Kelly Marie Tran) and Maz (Lupita Nyong'o) are criminally cast aside, as if there was never any plan for them.

The softening of The Last Jedi's bolder ideas hurts this movie which, too often, feels like a cowardly retreat into safer territory, actual drama be damned. There are elements explored here that do work, admittedly: the closing of Kylo Ren's character arc is mostly effective and it's rewarding to see Ben Solo being himself, even for a brief moment, while Poe and Finn collaborating as the new leaders of the Resistance makes sense. There are also some good ideas in there like Rey potentially killing Chewbacca by mistake or C3P0 tragically losing his memory to save his friends' lives but the film refuses to actually go there and undoes all this within minutes, perhaps for fear of offending a single die-hard fan who might tweet negatively about all of this or for fear of instilling real emotions into the movie.

Truthfully, this feels like a film based on an older script that was reworked much later on with lots of unclear ideas thrown in and shadows of better prior ideas still visible, but only just. The writing as a whole, by the way, is rather weak especially when it comes to the dialog, but we've seen this many times before in the Star Wars franchise so it's almost to be expected at this point. Though it's never all that welcome.

This is a fast-paced movie that does everything you'd expect in a Star Wars film, Ewoks even pop up briefly, but it doesn't so much feel like the end of an epic trilogy as it does the final breath of a rebooted franchise that was not carefully worked-out from the beginning and can't wait to end once and for all. Some of it is fan-service, some of it is almost stream of consciousness, none of it feels quite right but, at the very least, it's never dull. 

Missed opportunity, this was."
"https://www.rottentomatoes.com/profiles/Ln6uQMIj2h6dHa9HPaSDXh6XUJJcBRI9YinacMLUbbcwjt4OI1DI2eTMMcKnhW8uNKUJNsLLcRJIMgFjJcv4U0Gt7WhxkC54spdFAEcJ2Iog","Yaniv P","https://www.rottentomatoes.com/profiles/Ln6uQMIj2h6dHa9HPaSDXh6XUJJcBRI9YinacMLUbbcwjt4OI1DI2eTMMcKnhW8uNKUJNsLLcRJIMgFjJcv4U0Gt7WhxkC54spdFAEcJ2Iog","Nov 26, 2023","its funny really. the user score is opposite to the critic score. even when pretty much everyone agree this is a bad movie. and it is. but just because you hated last jedi and the critics loved it and now when the critics hate it you upvote this trash? lol. its really shows that star wars fans are man-babies. just because last jedi is bad does not make this one good. in fact. i would say as someone who only like force awakens that both this one and last jedi are bad. who is worse? this one probably. last jedi at least had some balls to its script. this one? ray is the granddoughter of palpatine? wtf? thats makes the star wars universe incredibly small. in huge galaxy its only the story of 2 families? lol. but yes there is some good one and that is rouge one. rouge one was pretty much the best star wars movie since revenge of the sith."
"https://www.rottentomatoes.com/profiles/wDdsPmFb3tpMfMpt2zCOeuAXtEEcpjiPWU4AtVas66cpVtW1UvGHKXSLLcGvFMqtWMhY5hPPcqvu3GUqjS5DHMDUoOi0NhvOhBOhPBUbGC53","Dean L","https://www.rottentomatoes.com/profiles/wDdsPmFb3tpMfMpt2zCOeuAXtEEcpjiPWU4AtVas66cpVtW1UvGHKXSLLcGvFMqtWMhY5hPPcqvu3GUqjS5DHMDUoOi0NhvOhBOhPBUbGC53","Nov 25, 2023","Not just a terrible Star Wars film, but one of the worst movies I've ever seen."
"https://www.rottentomatoes.com/profiles/nJdfe5UvbuYNTLYHALu9bf1VszzcPJIRmSgxUWLu77cvAt2nTBzUXLibbcpLFnoc2Vh81FeecEqSYXF80hoxUqdFagSnEIzLIqnHRbFaVUDM","Kleber C","https://www.rottentomatoes.com/profiles/nJdfe5UvbuYNTLYHALu9bf1VszzcPJIRmSgxUWLu77cvAt2nTBzUXLibbcpLFnoc2Vh81FeecEqSYXF80hoxUqdFagSnEIzLIqnHRbFaVUDM","Nov 13, 2023","Mesmo sendo criticado por fãs presos a trilogia original, o filme tem uma qualidade ímpar em efeitos especiais e uma criatividade excelente no conjunto do filme!"
"https://www.rottentomatoes.com/profiles/493HqNS7QUY3hn6cWVUgkF1XtoocXGTAVfdbuOKSNNc13tE2hjPI5KFNNcYguvKUbmsDdh66c2eHYNU2ASWpSNEFYmuPeU7VF4ouxKh75sPa","Jack M","https://www.rottentomatoes.com/profiles/493HqNS7QUY3hn6cWVUgkF1XtoocXGTAVfdbuOKSNNc13tE2hjPI5KFNNcYguvKUbmsDdh66c2eHYNU2ASWpSNEFYmuPeU7VF4ouxKh75sPa","Nov 5, 2023","I really liked the movie, only thing is that it was a bit confusing and often I found that they would find a problem, only to solve it in the next scene."
"https://www.rottentomatoes.com/profiles/daMF4VTkqhqafPgSOGU5Eu9Pfkkc6GfBmtAKS9Nf11cn7tDBtq7uO0C11cOwFv3C3Qf09u99coxF9qSaYhEoU9mC0pI2XSV2ckJIkqCYLIDY","Adam B","https://www.rottentomatoes.com/profiles/daMF4VTkqhqafPgSOGU5Eu9Pfkkc6GfBmtAKS9Nf11cn7tDBtq7uO0C11cOwFv3C3Qf09u99coxF9qSaYhEoU9mC0pI2XSV2ckJIkqCYLIDY","Nov 2, 2023","I almost walked out of this movie. I've wonder why we have not seen any interviews with JJ Abrams since this movie. Maybe someone can point me in the right direction, I'd love to know some behind-the-scene details on how this movie got to this level of awful."
"https://www.rottentomatoes.com/profiles/EWgHKEsk4cnwsY1ILXUjgfBoFaacvjHobsnxU8MsVVcQKtgjt65HdvuzzcQRuWAhOwCDqsOOcW9hmMtGRILdcgQCMOhQMcBohq2FeoheYU9E","Tim R","https://www.rottentomatoes.com/profiles/EWgHKEsk4cnwsY1ILXUjgfBoFaacvjHobsnxU8MsVVcQKtgjt65HdvuzzcQRuWAhOwCDqsOOcW9hmMtGRILdcgQCMOhQMcBohq2FeoheYU9E","Nov 2, 2023","Star Wars comes to an epic and satisfying
conclusion in The Rise of Skywalker
which has Rey facing Palpatine 
and Ben and Hux turning sides from the bad guys side.
A sensational desert chase you'll want to watch over and over!
Everyone has fun with their characters and locations are a sight!
The Rise of Skywalker is an adventure you'll want to experience again and again!"
"https://www.rottentomatoes.com/profiles/XjRHD2hgDHX9FXqTW6UpNFGnIVVcN5FMRtdquMKSOOcNoto0Ie4cv4ueecj3h71fpGc2Yu11c8ATPNhAmFagfpVHgWUqjtYoioXu7pUg6FpX","Vovo C","https://www.rottentomatoes.com/profiles/XjRHD2hgDHX9FXqTW6UpNFGnIVVcN5FMRtdquMKSOOcNoto0Ie4cv4ueecj3h71fpGc2Yu11c8ATPNhAmFagfpVHgWUqjtYoioXu7pUg6FpX","Oct 25, 2023","The absolute worst. Inconsistent, unlikeable, no character growth."
"https://www.rottentomatoes.com/profiles/1KOHxMS65iozhg6udwFPDSb8SGGcKni83hgnu0YhDDczotaRCaohRgfLLcb7FVNFX2tjRtVVc54tBQHx3sWMcLAhwbugLHo4hBEu4PUY5fvR","Fetti","https://www.rottentomatoes.com/profiles/1KOHxMS65iozhg6udwFPDSb8SGGcKni83hgnu0YhDDczotaRCaohRgfLLcb7FVNFX2tjRtVVc54tBQHx3sWMcLAhwbugLHo4hBEu4PUY5fvR","Oct 20, 2023","It doesn't do a whole lot for the already bland, unoriginal, plain awful new trilogy of Star Wars. But the increase in action and the return of a badass, terrifying villain did this installation a lot of good."
"https://www.rottentomatoes.com/profiles/94bTwXSdvFwpUdVtb8FPXspBfnncWAC65swNhA9teecY2tEgFp1t7EuQQcWYhKEIvMsmbUYYcAdtdzuKYuqvIoMh4Ntk2CzXf7KuqwhPdIRX","Matthew P","https://www.rottentomatoes.com/profiles/94bTwXSdvFwpUdVtb8FPXspBfnncWAC65swNhA9teecY2tEgFp1t7EuQQcWYhKEIvMsmbUYYcAdtdzuKYuqvIoMh4Ntk2CzXf7KuqwhPdIRX","Oct 17, 2023","The characters aren't themselves, but It was an overall good conclusion to Star Wars."
"https://www.rottentomatoes.com/profiles/ngRieEsvDcO9UL9S08I9wI1mHzzcPJIRgtgxUWgh77cvAt2eiBXuMeSbbc6qfnKiPbU8xSeecWgiYdI8WToxUqQhm6FQ9izQFqNsRbFEMhge","Gregory V","https://www.rottentomatoes.com/profiles/ngRieEsvDcO9UL9S08I9wI1mHzzcPJIRgtgxUWgh77cvAt2eiBXuMeSbbc6qfnKiPbU8xSeecWgiYdI8WToxUqQhm6FQ9izQFqNsRbFEMhge","Oct 16, 2023","This is easily one of the worst movies I've ever seen."
"https://www.rottentomatoes.com/profiles/bjmuMGSnaua2Fo6hmLU9dU94UBBcw1FeDt3KuE0ILLcJptOzcgAsNGUxxc3WuDXtWzt34FPPcNof5PIYxsLEtwJt9qSVEhEjF7bFoXhD2u4w","Carlos S","https://www.rottentomatoes.com/profiles/bjmuMGSnaua2Fo6hmLU9dU94UBBcw1FeDt3KuE0ILLcJptOzcgAsNGUxxc3WuDXtWzt34FPPcNof5PIYxsLEtwJt9qSVEhEjF7bFoXhD2u4w","Oct 15, 2023","Although episode 9 is more entertaining than the mess of episode 8, it is not so far from competing with the previous one mentioned for who is the worst in the saga.

If the previous one took away the development of the characters, in this one apart from that it also did it with the canon, how to revive Palpatine, that Rey without training is more powerful than the Jedi masters themselves, that she can now heal wounds with the force , that ghosts can touch things and use force and much more.

And not even the fanservice is well done, since only the voices of the ancient Jedi appear but not in ghosts, that Palpatine goes from starring in one of the best Star Wars deaths in episode 6 to the most pathetic and meaningless of the Saga , or that it was the ghost of Han Solo that convinced Kylo to turn to the light side, when it would be more logical for it to be Anakin...

And well, despite that I give him a star, because there was only ONE who did his job well, the great John Williams..."
"https://www.rottentomatoes.com/profiles/LjLiQjhJPSnNSaRtP4h7XH6guJJcBeS9kcebt1LHbbcwjtgpHW8I2MiMMcKwFe3cwOCj5tLLcKMuMgFjeiwzi54t7Luxgi5eUadHABubpCow","Claire B","https://www.rottentomatoes.com/profiles/LjLiQjhJPSnNSaRtP4h7XH6guJJcBeS9kcebt1LHbbcwjtgpHW8I2MiMMcKwFe3cwOCj5tLLcKMuMgFjeiwzi54t7Luxgi5eUadHABubpCow","Oct 15, 2023","This movie spat on the legacy of George Lucas and made the Anakin's sacrifice pointless. The only thing this movie succeeded at was being a complete disgrace from top to bottom."
"https://www.rottentomatoes.com/profiles/jEGhzEC45cN8H47h71t12skmSvvcKJumPfOYFe0FVVcG4toptvQs3WsAAcBKuoqCPKspPc33cN6FRbF7AcApH3bIB7seDt6eHdasJYFgwU7v","cato k","https://www.rottentomatoes.com/profiles/jEGhzEC45cN8H47h71t12skmSvvcKJumPfOYFe0FVVcG4toptvQs3WsAAcBKuoqCPKspPc33cN6FRbF7AcApH3bIB7seDt6eHdasJYFgwU7v","Oct 15, 2023","It is a decent movie, some things are messy indeed. But i loved it"
"https://www.rottentomatoes.com/profiles/We6uzPuK6IBNskEs5WhDYuLpUPPcDafd2umAF6mTzzcgKtN3snVuAms00cjNhdku8Dsveu66c8ET0js9GFxafWKfwDFwBC3jH83UBEFMbcVv","Alec B","https://www.rottentomatoes.com/profiles/We6uzPuK6IBNskEs5WhDYuLpUPPcDafd2umAF6mTzzcgKtN3snVuAms00cjNhdku8Dsveu66c8ET0js9GFxafWKfwDFwBC3jH83UBEFMbcVv","Oct 13, 2023","Easily the weakest film in the ""Star Wars"" saga so far. Abrams and company seemingly tried to make something that would temper the anger felt by some fans over ""The Last Jedi"" but trying to appease so many conflicting encampments while also closing out three whole trilogies (and introducing a major twist) means that there's no time to explain anything or let any emotional moments really land. Honestly I do not understand why they didn't delay this movie to put the work in that the screenplay clearly needed . . . I mean the answer is money but still."
